fips,year,Total Amount
48055,2016,3
48055,2017,0
48055,2018,3
48055,2019,0
48055,2020,4
48055,2021,3
48057,2000,0
48057,2001,0
48057,2002,0
48057,2003,0
48057,2004,0
48057,2005,0
48057,2006,1
48057,2007,0
48057,2008,0
48057,2009,0
48057,2010,0
48057,2011,0
48057,2012,1
48057,2013,1
48057,2014,0
48057,2015,3
48057,2016,1
48057,2017,0
48057,2018,0
48057,2019,0
48057,2020,0
48057,2021,0
48059,2000,0
48059,2001,0
48059,2002,5
48059,2003,4
48059,2004,1
48059,2005,1
48059,2006,3
48059,2007,1
48059,2008,0
48059,2009,1
48059,2010,0
48059,2011,0
48059,2012,3
48059,2013,1
48059,2014,1
48059,2015,2
48059,2016,3
48059,2017,0
48059,2018,0
48059,2019,0
48059,2020,0
48059,2021,0
48061,2000,0
48061,2001,0
48061,2002,1
48061,2003,13
48061,2004,1
48061,2005,0
48061,2006,2
48061,2007,2
48061,2008,0
48061,2009,0
48061,2010,0
48061,2011,0
48061,2012,3
48061,2013,1
48061,2014,4
48061,2015,2
48061,2016,0
48061,2017,0
48061,2018,2
48061,2019,0
48061,2020,6
48061,2021,0
48063,2000,0
48063,2001,0
48063,2002,0
48063,2003,3
48063,2004,0
48063,2005,0
48063,2006,1
48063,2007,0
48063,2008,0
48063,2009,0
48063,2010,0
48063,2011,0
48063,2012,2
48063,2013,2
48063,2014,0
48063,2015,1
48063,2016,3
48063,2017,0
48063,2018,0
48063,2019,1
48063,2020,1
48063,2021,0
48065,2000,0
48065,2001,0
48065,2002,4
48065,2003,30
48065,2004,3
48065,2005,2
48065,2006,2
48065,2007,3
48065,2008,0
48065,2009,3
48065,2010,4
48065,2011,0
48065,2012,11
48065,2013,11
48065,2014,21
48065,2015,17
48065,2016,0
48065,2017,2
48065,2018,1
48065,2019,1
48065,2020,1
48065,2021,5
48067,2000,0
48067,2001,0
48067,2002,6
48067,2003,40
48067,2004,8
48067,2005,17
48067,2006,4
48067,2007,9
48067,2008,3
48067,2009,2
48067,2010,0
48067,2011,0
48067,2012,29
48067,2013,0
48067,2014,17
48067,2015,5
48067,2016,11
48067,2017,8
48067,2018,4
48067,2019,2
48067,2020,6
48067,2021,2
48069,2000,0
48069,2001,0
48069,2002,5
48069,2003,47
48069,2004,5
48069,2005,2
48069,2006,3
48069,2007,3
48069,2008,0
48069,2009,1
48069,2010,3
48069,2011,0
48069,2012,13
48069,2013,10
48069,2014,17
48069,2015,11
48069,2016,1
48069,2017,1
48069,2018,0
48069,2019,1
48069,2020,1
48069,2021,5
48071,2000,0
48071,2001,0
48071,2002,114
48071,2003,50
48071,2004,34
48071,2005,33
48071,2006,53
48071,2007,26
48071,2008,2
48071,2009,12
48071,2010,23
48071,2011,14
48071,2012,66
48071,2013,6
48071,2014,110
48071,2015,30
48071,2016,25
48071,2017,14
48071,2018,32
48071,2019,2
48071,2020,1
48071,2021,5
48073,2000,0
48073,2001,0
48073,2002,2
48073,2003,14
48073,2004,2
48073,2005,11
48073,2006,6
48073,2007,7
48073,2008,1
48073,2009,1
48073,2010,0
48073,2011,1
48073,2012,32
48073,2013,2
48073,2014,5
48073,2015,12
48073,2016,22
48073,2017,1
48073,2018,3
48073,2019,0
48073,2020,1
48073,2021,0
48075,2000,0
48075,2001,0
48075,2002,1
48075,2003,1
48075,2004,0
48075,2005,0
48075,2006,0
48075,2007,0
48075,2008,0
48075,2009,0
48075,2010,0
48075,2011,0
48075,2012,0
48075,2013,0
48075,2014,0
48075,2015,0
48075,2016,0
48075,2017,0
48075,2018,0
48075,2019,0
48075,2020,0
48075,2021,0
48077,2000,0
48077,2001,0
48077,2002,0
48077,2003,4
48077,2004,0
48077,2005,0
48077,2006,2
48077,2007,1
48077,2008,0
48077,2009,1
48077,2010,0
48077,2011,0
48077,2012,1
48077,2013,3
48077,2014,4
48077,2015,3
48077,2016,0
48077,2017,0
48077,2018,0
48077,2019,0
48077,2020,0
48077,2021,0
48079,2000,0
48079,2001,0
48079,2002,0
48079,2003,14
48079,2004,2
48079,2005,2
48079,2006,2
48079,2007,2
48079,2008,0
48079,2009,4
48079,2010,3
48079,2011,0
48079,2012,3
48079,2013,9
48079,2014,7
48079,2015,0
48079,2016,2
48079,2017,1
48079,2018,1
48079,2019,1
48079,2020,0
48079,2021,5
48081,2000,0
48081,2001,0
48081,2002,1
48081,2003,1
48081,2004,0
48081,2005,0
48081,2006,1
48081,2007,0
48081,2008,0
48081,2009,0
48081,2010,0
48081,2011,0
48081,2012,3
48081,2013,3
48081,2014,4
48081,2015,1
48081,2016,1
48081,2017,1
48081,2018,2
48081,2019,2
48081,2020,0
48081,2021,0
48083,2000,0
48083,2001,0
48083,2002,5
48083,2003,4
48083,2004,1
48083,2005,0
48083,2006,3
48083,2007,0
48083,2008,0
48083,2009,1
48083,2010,0
48083,2011,0
48083,2012,5
48083,2013,2
48083,2014,2
48083,2015,2
48083,2016,4
48083,2017,0
48083,2018,1
48083,2019,0
48083,2020,0
48083,2021,0
48085,2000,0
48085,2001,0
48085,2002,26
48085,2003,60
48085,2004,12
48085,2005,25
48085,2006,63
48085,2007,19
48085,2008,4
48085,2009,18
48085,2010,0
48085,2011,1
48085,2012,247
48085,2013,15
48085,2014,7
48085,2015,16
48085,2016,60
48085,2017,21
48085,2018,14
48085,2019,1
48085,2020,21
48085,2021,21
48087,2000,0
48087,2001,0
48087,2002,1
48087,2003,7
48087,2004,1
48087,2005,0
48087,2006,2
48087,2007,0
48087,2008,0
48087,2009,0
48087,2010,1
48087,2011,0
48087,2012,0
48087,2013,1
48087,2014,1
48087,2015,3
48087,2016,0
48087,2017,1
48087,2018,0
48087,2019,0
48087,2020,0
48087,2021,1
48089,2000,0
48089,2001,0
48089,2002,0
48089,2003,1
48089,2004,0
48089,2005,0
48089,2006,0
48089,2007,1
48089,2008,0
48089,2009,0
48089,2010,0
48089,2011,0
48089,2012,5
48089,2013,2
48089,2014,2
48089,2015,1
48089,2016,1
48089,2017,0
48089,2018,1
48089,2019,0
48089,2020,0
48089,2021,0
48091,2000,0
48091,2001,0
48091,2002,0
48091,2003,7
48091,2004,1
48091,2005,2
48091,2006,0
48091,2007,17
48091,2008,0
48091,2009,0
48091,2010,0
48091,2011,0
48091,2012,27
48091,2013,1
48091,2014,4
48091,2015,3
48091,2016,2
48091,2017,3
48091,2018,1
48091,2019,0
48091,2020,1
48091,2021,2
48093,2000,0
48093,2001,0
48093,2002,0
48093,2003,2
48093,2004,0
48093,2005,0
48093,2006,0
48093,2007,0
48093,2008,0
48093,2009,1
48093,2010,0
48093,2011,0
48093,2012,1
48093,2013,0
48093,2014,0
48093,2015,1
48093,2016,2
48093,2017,0
48093,2018,0
48093,2019,0
48093,2020,0
48093,2021,0
48095,2000,0
48095,2001,0
48095,2002,1
48095,2003,1
48095,2004,0
48095,2005,1
48095,2006,0
48095,2007,0
48095,2008,0
48095,2009,0
48095,2010,0
48095,2011,0
48095,2012,4
48095,2013,2
48095,2014,4
48095,2015,1
48095,2016,1
48095,2017,0
48095,2018,2
48095,2019,1
48095,2020,0
48095,2021,0
48097,2000,0
48097,2001,0
48097,2002,1
48097,2003,8
48097,2004,0
48097,2005,1
48097,2006,2
48097,2007,6
48097,2008,1
48097,2009,5
48097,2010,0
48097,2011,0
48097,2012,64
48097,2013,4
48097,2014,3
48097,2015,6
48097,2016,16
48097,2017,5
48097,2018,2
48097,2019,0
48097,2020,6
48097,2021,2
48099,2000,0
48099,2001,0
48099,2002,4
48099,2003,0
48099,2004,0
48099,2005,2
48099,2006,4
48099,2007,1
48099,2008,0
48099,2009,0
48099,2010,0
48099,2011,0
48099,2012,38
48099,2013,0
48099,2014,1
48099,2015,0
48099,2016,8
48099,2017,0
48099,2018,0
48099,2019,0
48099,2020,1
48099,2021,0
48101,2000,0
48101,2001,0
48101,2002,2
48101,2003,2
48101,2004,3
48101,2005,0
48101,2006,1
48101,2007,0
48101,2008,0
48101,2009,0
48101,2010,2
48101,2011,0
48101,2012,0
48101,2013,2
48101,2014,0
48101,2015,0
48101,2016,0
48101,2017,0
48101,2018,0
48101,2019,0
48101,2020,0
48101,2021,0
48103,2000,0
48103,2001,0
48103,2002,0
48103,2003,3
48103,2004,3
48103,2005,0
48103,2006,0
48103,2007,2
48103,2008,0
48103,2009,1
48103,2010,0
48103,2011,0
48103,2012,6
48103,2013,1
48103,2014,2
48103,2015,0
48103,2016,2
48103,2017,0
48103,2018,1
48103,2019,0
48103,2020,0
48103,2021,0
48105,2000,0
48105,2001,0
48105,2002,0
48105,2003,0
48105,2004,1
48105,2005,0
48105,2006,0
48105,2007,0
48105,2008,0
48105,2009,0
48105,2010,0
48105,2011,0
48105,2012,2
48105,2013,0
48105,2014,0
48105,2015,1
48105,2016,2
48105,2017,0
48105,2018,0
48105,2019,0
48105,2020,0
48105,2021,0
48107,2000,0
48107,2001,0
48107,2002,3
48107,2003,42
48107,2004,10
48107,2005,8
48107,2006,5
48107,2007,3
48107,2008,0
48107,2009,1
48107,2010,14
48107,2011,0
48107,2012,15
48107,2013,6
48107,2014,7
48107,2015,14
48107,2016,0
48107,2017,0
48107,2018,3
48107,2019,2
48107,2020,0
48107,2021,7
48109,2000,0
48109,2001,0
48109,2002,0
48109,2003,2
48109,2004,3
48109,2005,0
48109,2006,0
48109,2007,0
48109,2008,0
48109,2009,1
48109,2010,2
48109,2011,0
48109,2012,0
48109,2013,1
48109,2014,0
48109,2015,1
48109,2016,0
48109,2017,0
48109,2018,0
48109,2019,0
48109,2020,0
48109,2021,0
48111,2000,0
48111,2001,0
48111,2002,0
48111,2003,4
48111,2004,1
48111,2005,1
48111,2006,0
48111,2007,2
48111,2008,0
48111,2009,0
48111,2010,0
48111,2011,0
48111,2012,1
48111,2013,1
48111,2014,1
48111,2015,3
48111,2016,0
48111,2017,0
48111,2018,0
48111,2019,0
48111,2020,0
48111,2021,0
48113,2000,0
48113,2001,0
48113,2002,8
48113,2003,39
48113,2004,5
48113,2005,9
48113,2006,33
48113,2007,24
48113,2008,5
48113,2009,23
48113,2010,0
48113,2011,0
48113,2012,199
48113,2013,12
48113,2014,12
48113,2015,38
48113,2016,55
48113,2017,26
48113,2018,18
48113,2019,0
48113,2020,44
48113,2021,4
48115,2000,0
48115,2001,0
48115,2002,0
48115,2003,1
48115,2004,0
48115,2005,1
48115,2006,0
48115,2007,1
48115,2008,0
48115,2009,0
48115,2010,1
48115,2011,0
48115,2012,2
48115,2013,4
48115,2014,0
48115,2015,1
48115,2016,1
48115,2017,0
48115,2018,0
48115,2019,0
48115,2020,0
48115,2021,0
48117,2000,0
48117,2001,0
48117,2002,4
48117,2003,38
48117,2004,7
48117,2005,2
48117,2006,1
48117,2007,4
48117,2008,0
48117,2009,4
48117,2010,5
48117,2011,0
48117,2012,12
48117,2013,13
48117,2014,22
48117,2015,13
48117,2016,0
48117,2017,1
48117,2018,2
48117,2019,1
48117,2020,2
48117,2021,6
48119,2000,0
48119,2001,0
48119,2002,0
48119,2003,2
48119,2004,2
48119,2005,0
48119,2006,3
48119,2007,2
48119,2008,0
48119,2009,0
48119,2010,0
48119,2011,0
48119,2012,18
48119,2013,0
48119,2014,0
48119,2015,0
48119,2016,10
48119,2017,0
48119,2018,1
48119,2019,1
48119,2020,1
48119,2021,0
48121,2000,0
48121,2001,0
48121,2002,31
48121,2003,78
48121,2004,16
48121,2005,31
48121,2006,89
48121,2007,34
48121,2008,7
48121,2009,33
48121,2010,0
48121,2011,1
48121,2012,314
48121,2013,20
48121,2014,13
48121,2015,42
48121,2016,87
48121,2017,34
48121,2018,25
48121,2019,1
48121,2020,52
48121,2021,21
48123,2000,0
48123,2001,0
48123,2002,0
48123,2003,0
48123,2004,0
48123,2005,0
48123,2006,1
48123,2007,0
48123,2008,0
48123,2009,0
48123,2010,0
48123,2011,0
48123,2012,2
48123,2013,0
48123,2014,0
48123,2015,3
48123,2016,0
48123,2017,1
48123,2018,0
48123,2019,0
48123,2020,0
48123,2021,0
48125,2000,0
48125,2001,0
48125,2002,5
48125,2003,4
48125,2004,3
48125,2005,0
48125,2006,1
48125,2007,0
48125,2008,0
48125,2009,1
48125,2010,4
48125,2011,0
48125,2012,0
48125,2013,1
48125,2014,2
48125,2015,4
48125,2016,0
48125,2017,0
48125,2018,0
48125,2019,0
48125,2020,0
48125,2021,0
48127,2000,0
48127,2001,0
48127,2002,0
48127,2003,2
48127,2004,0
48127,2005,0
48127,2006,0
48127,2007,1
48127,2008,2
48127,2009,0
48127,2010,1
48127,2011,0
48127,2012,1
48127,2013,1
48127,2014,0
48127,2015,2
48127,2016,1
48127,2017,1
48127,2018,1
48127,2019,0
48127,2020,1
48127,2021,0
48129,2000,0
48129,2001,0
48129,2002,0
48129,2003,5
48129,2004,0
48129,2005,1
48129,2006,0
48129,2007,0
48129,2008,0
48129,2009,0
48129,2010,1
48129,2011,0
48129,2012,2
48129,2013,0
48129,2014,2
48129,2015,6
48129,2016,0
48129,2017,1
48129,2018,1
48129,2019,0
48129,2020,0
48129,2021,1
48131,2000,0
48131,2001,0
48131,2002,0
48131,2003,1
48131,2004,0
48131,2005,0
48131,2006,0
48131,2007,2
48131,2008,1
48131,2009,0
48131,2010,1
48131,2011,0
48131,2012,0
48131,2013,1
48131,2014,0
48131,2015,2
48131,2016,0
48131,2017,1
48131,2018,1
48131,2019,0
48131,2020,1
48131,2021,0
48133,2000,0
48133,2001,0
48133,2002,2
48133,2003,5
48133,2004,0
48133,2005,0
48133,2006,1
48133,2007,2
48133,2008,0
48133,2009,1
48133,2010,0
48133,2011,0
48133,2012,1
48133,2013,1
48133,2014,0
48133,2015,0
48133,2016,4
48133,2017,0
48133,2018,0
48133,2019,0
48133,2020,0
48133,2021,0
48135,2000,0
48135,2001,0
48135,2002,0
48135,2003,9
48135,2004,3
48135,2005,0
48135,2006,1
48135,2007,2
48135,2008,0
48135,2009,0
48135,2010,0
48135,2011,0
48135,2012,13
48135,2013,5
48135,2014,2
48135,2015,0
48135,2016,0
48135,2017,0
48135,2018,1
48135,2019,1
48135,2020,0
48135,2021,0
48137,2000,0
48137,2001,0
48137,2002,0
48137,2003,0
48137,2004,0
48137,2005,0
48137,2006,0
48137,2007,0
48137,2008,0
48137,2009,0
48137,2010,0
48137,2011,0
48137,2012,1
48137,2013,0
48137,2014,2
48137,2015,2
48137,2016,0
48137,2017,0
48137,2018,0
48137,2019,0
48137,2020,1
48137,2021,0
48139,2000,0
48139,2001,0
48139,2002,31
48139,2003,76
48139,2004,16
48139,2005,32
48139,2006,81
48139,2007,24
48139,2008,7
48139,2009,34
48139,2010,0
48139,2011,1
48139,2012,298
48139,2013,17
48139,2014,15
48139,2015,42
48139,2016,82
48139,2017,26
48139,2018,27
48139,2019,1
48139,2020,50
48139,2021,21
48141,2000,0
48141,2001,0
48141,2002,0
48141,2003,3
48141,2004,2
48141,2005,6
48141,2006,1
48141,2007,9
48141,2008,1
48141,2009,2
48141,2010,6
48141,2011,1
48141,2012,7
48141,2013,2
48141,2014,2
48141,2015,4
48141,2016,1
48141,2017,1
48141,2018,1
48141,2019,3
48141,2020,2
48141,2021,5
48143,2000,0
48143,2001,0
48143,2002,1
48143,2003,0
48143,2004,0
48143,2005,0
48143,2006,1
48143,2007,1
48143,2008,0
48143,2009,0
48143,2010,0
48143,2011,0
48143,2012,2
48143,2013,0
48143,2014,0
48143,2015,1
48143,2016,5
48143,2017,0
48143,2018,0
48143,2019,0
48143,2020,2
48143,2021,0
48145,2000,0
48145,2001,0
48145,2002,4
48145,2003,0
48145,2004,0
48145,2005,3
48145,2006,5
48145,2007,2
48145,2008,0
48145,2009,0
48145,2010,0
48145,2011,0
48145,2012,42
48145,2013,0
48145,2014,1
48145,2015,0
48145,2016,7
48145,2017,1
48145,2018,0
48145,2019,0
48145,2020,1
48145,2021,0
48147,2000,0
48147,2001,0
48147,2002,1
48147,2003,5
48147,2004,1
48147,2005,2
48147,2006,13
48147,2007,9
48147,2008,0
48147,2009,2
48147,2010,0
48147,2011,0
48147,2012,43
48147,2013,3
48147,2014,0
48147,2015,4
48147,2016,24
48147,2017,9
48147,2018,3
48147,2019,0
48147,2020,3
48147,2021,0
48149,2000,0
48149,2001,0
48149,2002,1
48149,2003,2
48149,2004,1
48149,2005,0
48149,2006,0
48149,2007,0
48149,2008,0
48149,2009,0
48149,2010,0
48149,2011,0
48149,2012,6
48149,2013,0
48149,2014,2
48149,2015,1
48149,2016,4
48149,2017,0
48149,2018,0
48149,2019,0
48149,2020,1
48149,2021,0
48151,2000,0
48151,2001,0
48151,2002,6
48151,2003,3
48151,2004,1
48151,2005,0
48151,2006,4
48151,2007,1
48151,2008,0
48151,2009,1
48151,2010,0
48151,2011,0
48151,2012,2
48151,2013,2
48151,2014,1
48151,2015,2
48151,2016,1
48151,2017,0
48151,2018,0
48151,2019,1
48151,2020,0
48151,2021,0
48153,2000,0
48153,2001,0
48153,2002,5
48153,2003,43
48153,2004,9
48153,2005,8
48153,2006,5
48153,2007,3
48153,2008,0
48153,2009,0
48153,2010,18
48153,2011,0
48153,2012,15
48153,2013,5
48153,2014,9
48153,2015,11
48153,2016,0
48153,2017,1
48153,2018,3
48153,2019,2
48153,2020,0
48153,2021,7
48155,2000,0
48155,2001,0
48155,2002,1
48155,2003,0
48155,2004,0
48155,2005,0
48155,2006,1
48155,2007,0
48155,2008,1
48155,2009,1
48155,2010,0
48155,2011,0
48155,2012,0
48155,2013,0
48155,2014,0
48155,2015,4
48155,2016,1
48155,2017,0
48155,2018,0
48155,2019,0
48155,2020,0
48155,2021,0
48157,2000,0
48157,2001,0
48157,2002,105
48157,2003,46
48157,2004,29
48157,2005,25
48157,2006,36
48157,2007,20
48157,2008,1
48157,2009,12
48157,2010,22
48157,2011,14
48157,2012,65
48157,2013,7
48157,2014,109
48157,2015,29
48157,2016,25
48157,2017,14
48157,2018,32
48157,2019,3
48157,2020,1
48157,2021,5
48159,2000,0
48159,2001,0
48159,2002,0
48159,2003,3
48159,2004,1
48159,2005,0
48159,2006,1
48159,2007,0
48159,2008,0
48159,2009,0
48159,2010,0
48159,2011,0
48159,2012,6
48159,2013,2
48159,2014,0
48159,2015,0
48159,2016,4
48159,2017,0
48159,2018,0
48159,2019,0
48159,2020,2
48159,2021,0
48161,2000,0
48161,2001,0
48161,2002,0
48161,2003,0
48161,2004,0
48161,2005,2
48161,2006,2
48161,2007,0
48161,2008,0
48161,2009,2
48161,2010,0
48161,2011,0
48161,2012,5
48161,2013,1
48161,2014,3
48161,2015,2
48161,2016,10
48161,2017,1
48161,2018,1
48161,2019,0
48161,2020,0
48161,2021,0
48163,2000,0
48163,2001,0
48163,2002,0
48163,2003,0
48163,2004,0
48163,2005,0
48163,2006,0
48163,2007,0
48163,2008,0
48163,2009,0
48163,2010,0
48163,2011,0
48163,2012,1
48163,2013,0
48163,2014,2
48163,2015,2
48163,2016,2
48163,2017,0
48163,2018,0
48163,2019,0
48163,2020,1
48163,2021,0
48165,2000,0
48165,2001,0
48165,2002,0
48165,2003,6
48165,2004,2
48165,2005,1
48165,2006,1
48165,2007,3
48165,2008,0
48165,2009,0
48165,2010,1
48165,2011,0
48165,2012,15
48165,2013,5
48165,2014,4
48165,2015,2
48165,2016,1
48165,2017,0
48165,2018,0
48165,2019,1
48165,2020,0
48165,2021,1
48167,2000,0
48167,2001,0
48167,2002,105
48167,2003,45
48167,2004,29
48167,2005,25
48167,2006,36
48167,2007,18
48167,2008,1
48167,2009,12
48167,2010,21
48167,2011,14
48167,2012,61
48167,2013,6
48167,2014,109
48167,2015,28
48167,2016,22
48167,2017,14
48167,2018,31
48167,2019,3
48167,2020,1
48167,2021,4
48169,2000,0
48169,2001,0
48169,2002,3
48169,2003,28
48169,2004,4
48169,2005,8
48169,2006,5
48169,2007,3
48169,2008,0
48169,2009,1
48169,2010,17
48169,2011,0
48169,2012,13
48169,2013,4
48169,2014,5
48169,2015,10
48169,2016,0
48169,2017,0
48169,2018,3
48169,2019,1
48169,2020,0
48169,2021,7
48171,2000,0
48171,2001,0
48171,2002,0
48171,2003,0
48171,2004,0
48171,2005,0
48171,2006,0
48171,2007,0
48171,2008,0
48171,2009,0
48171,2010,0
48171,2011,0
48171,2012,1
48171,2013,0
48171,2014,0
48171,2015,0
48171,2016,0
48171,2017,0
48171,2018,0
48171,2019,0
48171,2020,1
48171,2021,1
48173,2000,0
48173,2001,0
48173,2002,0
48173,2003,6
48173,2004,1
48173,2005,0
48173,2006,1
48173,2007,1
48173,2008,0
48173,2009,0
48173,2010,1
48173,2011,0
48173,2012,5
48173,2013,7
48173,2014,2
48173,2015,1
48173,2016,0
48173,2017,1
48173,2018,1
48173,2019,1
48173,2020,0
48173,2021,0
48175,2000,0
48175,2001,0
48175,2002,0
48175,2003,0
48175,2004,0
48175,2005,0
48175,2006,1
48175,2007,0
48175,2008,0
48175,2009,0
48175,2010,0
48175,2011,0
48175,2012,2
48175,2013,0
48175,2014,0
48175,2015,2
48175,2016,0
48175,2017,1
48175,2018,0
48175,2019,0
48175,2020,0
48175,2021,0
48177,2000,0
48177,2001,0
48177,2002,1
48177,2003,1
48177,2004,0
48177,2005,1
48177,2006,0
48177,2007,0
48177,2008,0
48177,2009,0
48177,2010,0
48177,2011,0
48177,2012,5
48177,2013,1
48177,2014,0
48177,2015,1
48177,2016,1
48177,2017,1
48177,2018,0
48177,2019,0
48177,2020,0
48177,2021,0
48179,2000,0
48179,2001,0
48179,2002,0
48179,2003,3
48179,2004,0
48179,2005,1
48179,2006,2
48179,2007,0
48179,2008,0
48179,2009,0
48179,2010,1
48179,2011,0
48179,2012,2
48179,2013,0
48179,2014,0
48179,2015,5
48179,2016,0
48179,2017,1
48179,2018,2
48179,2019,0
48179,2020,0
48179,2021,0
48181,2000,0
48181,2001,0
48181,2002,2
48181,2003,14
48181,2004,0
48181,2005,3
48181,2006,13
48181,2007,16
48181,2008,1
48181,2009,5
48181,2010,0
48181,2011,0
48181,2012,81
48181,2013,8
48181,2014,3
48181,2015,9
48181,2016,23
48181,2017,14
48181,2018,4
48181,2019,0
48181,2020,9
48181,2021,2
48183,2000,0
48183,2001,0
48183,2002,1
48183,2003,9
48183,2004,0
48183,2005,2
48183,2006,0
48183,2007,0
48183,2008,1
48183,2009,0
48183,2010,0
48183,2011,0
48183,2012,25
48183,2013,0
48183,2014,1
48183,2015,5
48183,2016,9
48183,2017,1
48183,2018,3
48183,2019,0
48183,2020,0
48183,2021,0
48185,2000,0
48185,2001,0
48185,2002,8
48185,2003,24
48185,2004,3
48185,2005,5
48185,2006,17
48185,2007,4
48185,2008,4
48185,2009,6
48185,2010,3
48185,2011,1
48185,2012,18
48185,2013,4
48185,2014,27
48185,2015,9
48185,2016,10
48185,2017,2
48185,2018,10
48185,2019,0
48185,2020,4
48185,2021,3
48187,2000,0
48187,2001,0
48187,2002,1
48187,2003,8
48187,2004,1
48187,2005,1
48187,2006,0
48187,2007,17
48187,2008,0
48187,2009,0
48187,2010,0
48187,2011,0
48187,2012,24
48187,2013,0
